borough;numfloors;LAT;LONG;coordinates 
MN;20.0;40.7479032;-73.9944024;40.7479032, -73.9944024
MN;12.0;40.738604;-73.9944104;40.738604, -73.9944104
MN;12.0;40.7424631;-73.9944137;40.7424631, -73.9944137
MN;12.0;40.725097;-73.9944187;40.725097, -73.9944187
MN;7.0;40.7214136;-73.9944335;40.7214136, -73.9944335
MN;15.0;40.7498629;-73.9944383;40.7498629, -73.9944383
MN;11.0;40.729162;-73.9944436;40.729162, -73.9944436
MN;10.0;40.7374951;-73.9944465;40.7374951, -73.9944465
MN;12.0;40.7421667;-73.9944642;40.7421667, -73.9944642
MN;8.0;40.7299607;-73.9944905;40.7299607, -73.9944905
MN;17.0;40.7496324;-73.9944925;40.7496324, -73.9944925
MN;12.0;40.7564092;-73.9945099;40.7564092, -73.9945099
MN;12.0;40.7442444;-73.9945109;40.7442444, -73.9945109
BK;8.0;40.6938067;-73.9945115;40.6938067, -73.9945115
MN;12.0;40.7540706;-73.9945174;40.7540706, -73.9945174
MN;10.0;40.7275701;-73.9945267;40.7275701, -73.9945267
MN;7.0;40.7545674;-73.9945281;40.7545674, -73.9945281
MN;17.0;40.748787;-73.9945467;40.748787, -73.9945467
MN;06.Mai;40.7603314;-73.9945529;40.7603314, -73.9945529
MN;7.0;40.7569965;-73.9945532;40.7569965, -73.9945532
MN;8.0;40.7447495;-73.9945542;40.7447495, -73.9945542
MN;14.0;40.753766;-73.9945571;40.753766, -73.9945571
MN;16.0;40.7341602;-73.9945587;40.7341602, -73.9945587
MN;9.0;40.7357549;-73.9945766;40.7357549, -73.9945766
MN;11.0;40.7639709;-73.9945779;40.7639709, -73.9945779
MN;11.0;40.7340285;-73.9945803;40.7340285, -73.9945803
MN;22.0;40.7370834;-73.9945945;40.7370834, -73.9945945
MN;13.0;40.7433469;-73.9945976;40.7433469, -73.9945976
MN;25.0;40.737561;-73.9946017;40.737561, -73.9946017
BK;7.0;40.6435197;-73.9946165;40.6435197, -73.9946165
MN;13.0;40.7425509;-73.9946193;40.7425509, -73.9946193
MN;13.0;40.7483231;-73.9946261;40.7483231, -73.9946261
MN;7.0;40.7231153;-73.9946281;40.7231153, -73.9946281
MN;7.0;40.7631777;-73.9946357;40.7631777, -73.9946357
MN;7.0;40.7613826;-73.9946467;40.7613826, -73.9946467
MN;8.0;40.735195;-73.9946488;40.735195, -73.9946488
MN;12.0;40.7546278;-73.9946725;40.7546278, -73.9946725
MN;13.0;40.742260;-73.9946843;40.742260, -73.9946843
MN;7.0;40.7499425;-73.9946873;40.7499425, -73.9946873
MN;17.0;40.7465912;-73.9947056;40.7465912, -73.9947056
BK;8.0;40.6954317;-73.9947133;40.6954317, -73.9947133
MN;8.0;40.7409837;-73.9947349;40.7409837, -73.9947349
MN;10.0;40.7473625;-73.9947381;40.7473625, -73.9947381
MN;10.0;40.7361612;-73.9947389;40.7361612, -73.9947389
MN;7.0;40.7240046;-73.9947471;40.7240046, -73.9947471
MN;19.0;40.7392051;-73.9947495;40.7392051, -73.9947495
MN;12.0;40.7387467;-73.9947496;40.7387467, -73.9947496
MN;12.0;40.7480542;-73.9947597;40.7480542, -73.9947597
MN;12.0;40.7448181;-73.9947599;40.7448181, -73.9947599
MN;12.0;40.7426168;-73.9947745;40.7426168, -73.9947745
MN;15.0;40.733743;-73.9947788;40.733743, -73.9947788
BK;7.0;40.6981133;-73.9947816;40.6981133, -73.9947816
MN;12.0;40.7353899;-73.9947859;40.7353899, -73.9947859
MN;9.0;40.7305893;-73.9947899;40.7305893, -73.9947899
MN;7.0;40.720387;-73.9947907;40.720387, -73.9947907
MN;8.0;40.7350111;-73.9947932;40.7350111, -73.9947932
MN;15.0;40.7127319;-73.9947949;40.7127319, -73.9947949
BK;8.0;40.6951517;-73.9947963;40.6951517, -73.9947963
MN;7.0;40.7671466;-73.9948051;40.7671466, -73.9948051
MN;9.0;40.7309461;-73.9948079;40.7309461, -73.9948079
MN;7.0;40.7254484;-73.9948119;40.7254484, -73.9948119
MN;17.0;40.7458474;-73.9948176;40.7458474, -73.9948176
MN;15.0;40.748905;-73.9948318;40.748905, -73.9948318
MN;12.0;40.737163;-73.9948399;40.737163, -73.9948399
MN;8.0;40.7192315;-73.9948557;40.7192315, -73.9948557
MN;12.0;40.7434622;-73.9948719;40.7434622, -73.9948719
MN;15.0;40.7492536;-73.9948859;40.7492536, -73.9948859
MN;14.0;40.741862;-73.9948864;40.741862, -73.9948864
MN;14.0;40.7336195;-73.9948871;40.7336195, -73.9948871
MN;11.0;40.7246469;-73.9948878;40.7246469, -73.9948878
MN;10.0;40.7532911;-73.9948928;40.7532911, -73.9948928
MN;10.0;40.742669;-73.9949008;40.742669, -73.9949008
MN;7.0;40.7244301;-73.9949058;40.7244301, -73.9949058
BK;15.0;40.5765522;-73.9949171;40.5765522, -73.9949171
MN;12.0;40.7542381;-73.9949216;40.7542381, -73.9949216
MN;12.0;40.7283112;-73.9949272;40.7283112, -73.9949272
MN;10.0;40.7468437;-73.9949294;40.7468437, -73.9949294
MN;11.0;40.7166734;-73.9949425;40.7166734, -73.9949425
MN;7.0;40.7224895;-73.9949529;40.7224895, -73.9949529
MN;7.0;40.7372124;-73.9949554;40.7372124, -73.9949554
MN;7.0;40.7217786;-73.9949565;40.7217786, -73.9949565
MN;10.0;40.7431795;-73.9949621;40.7431795, -73.9949621
BK;8.0;40.6951984;-73.9949658;40.6951984, -73.9949658
MN;9.0;40.7641356;-73.9949714;40.7641356, -73.9949714
MN;59.0;40.7590386;-73.9949718;40.7590386, -73.9949718
MN;8.0;40.7258244;-73.9949887;40.7258244, -73.9949887
MN;13.0;40.7263597;-73.9949959;40.7263597, -73.9949959
MN;12.0;40.7385464;-73.9949986;40.7385464, -73.9949986
MN;25.0;40.732077;-73.9949991;40.732077, -73.9949991
MN;8.0;40.7291538;-73.9949993;40.7291538, -73.9949993
MN;14.0;40.7615309;-73.9950041;40.7615309, -73.9950041
MN;19.0;40.7443597;-73.9950126;40.7443597, -73.9950126
MN;15.0;40.7334548;-73.9950134;40.7334548, -73.9950134
MN;12.0;40.7372454;-73.9950384;40.7372454, -73.9950384
MN;10.0;40.7393286;-73.9950418;40.7393286, -73.9950418
MN;8.0;40.7299169;-73.9950461;40.7299169, -73.9950461
BK;17.0;40.6960328;-73.9950486;40.6960328, -73.9950486
BK;15.0;40.6983741;-73.9950521;40.6983741, -73.9950521
BK;7.0;40.6601641;-73.9950621;40.6601641, -73.9950621
BK;12.0;40.7017419;-73.9950662;40.7017419, -73.9950662
MN;12.0;40.742422;-73.9950668;40.742422, -73.9950668
MN;12.0;40.7427403;-73.9950668;40.7427403, -73.9950668
MN;21.0;40.7307046;-73.9950677;40.7307046, -73.9950677
MN;11.0;40.7354915;-73.9950962;40.7354915, -73.9950962
MN;22.0;40.7522619;-73.9951022;40.7522619, -73.9951022
MN;14.0;40.7490203;-73.9951061;40.7490203, -73.9951061
MN;22.0;40.7483671;-73.9951097;40.7483671, -73.9951097
BK;18.0;40.5936221;-73.9951102;40.5936221, -73.9951102
MN;8.0;40.7493744;-73.9951169;40.7493744, -73.9951169
MN;11.0;40.7302737;-73.9951219;40.7302737, -73.9951219
MN;18.0;40.7170494;-73.9951697;40.7170494, -73.9951697
MN;7.0;40.7140329;-73.9951772;40.7140329, -73.9951772
MN;16.0;40.7389004;-73.9951826;40.7389004, -73.9951826
MN;13.0;40.7352033;-73.9951937;40.7352033, -73.9951937
MN;8.0;40.741077;-73.9951969;40.741077, -73.9951969
MN;8.0;40.7183861;-73.9952021;40.7183861, -73.9952021
MN;7.0;40.7193111;-73.9952056;40.7193111, -73.9952056
MN;14.0;40.7294667;-73.9952229;40.7294667, -73.9952229
MN;8.0;40.725635;-73.9952268;40.725635, -73.9952268
MN;13.0;40.7428062;-73.9952292;40.7428062, -73.9952292
MN;12.0;40.7267384;-73.9952304;40.7267384, -73.9952304
MN;11.0;40.7461658;-73.9952326;40.7461658, -73.9952326
MN;12.0;40.7458584;-73.9952579;40.7458584, -73.9952579
MN;7.0;40.7140247;-73.9952637;40.7140247, -73.9952637
MN;7.0;40.7213313;-73.9952704;40.7213313, -73.9952704
BK;7.0;40.6960987;-73.9952722;40.6960987, -73.9952722
MN;9.0;40.7205545;-73.9952741;40.7205545, -73.9952741
MN;8.0;40.7373469;-73.9952765;40.7373469, -73.9952765
MN;16.0;40.7331721;-73.9952804;40.7331721, -73.9952804
MN;10.0;40.7303533;-73.9952806;40.7303533, -73.9952806
MN;7.0;40.7412692;-73.9952943;40.7412692, -73.9952943
BK;8.0;40.6952944;-73.9953083;40.6952944, -73.9953083
MN;10.0;40.7265765;-73.9953134;40.7265765, -73.9953134
MN;7.0;40.7362737;-73.9953199;40.7362737, -73.9953199
MN;19.0;40.7131656;-73.9953251;40.7131656, -73.9953251
MN;12.0;40.7420487;-73.9953267;40.7420487, -73.9953267
MN;10.0;40.7386891;-73.9953378;40.7386891, -73.9953378
MN;7.0;40.7330761;-73.9953526;40.7330761, -73.9953526
BK;11.0;40.6993485;-73.9953585;40.6993485, -73.9953585
MN;15.0;40.7470277;-73.9953624;40.7470277, -73.9953624
BK;12.0;40.6997492;-73.9953657;40.6997492, -73.9953657
MN;7.0;40.7486827;-73.9953659;40.7486827, -73.9953659
MN;10.0;40.7300788;-73.9953708;40.7300788, -73.9953708
MN;7.0;40.7211885;-73.9953715;40.7211885, -73.9953715
MN;12.0;40.7640917;-73.9953793;40.7640917, -73.9953793
MN;7.0;40.7417742;-73.9953808;40.7417742, -73.9953808
MN;12.0;40.7428749;-73.9953916;40.7428749, -73.9953916
MN;10.0;40.7245317;-73.9953965;40.7245317, -73.9953965
MN;9.0;40.7165828;-73.9954259;40.7165828, -73.9954259
MN;12.Mai;40.7109314;-73.9954263;40.7109314, -73.9954263
MN;20.0;40.7277101;-73.9954468;40.7277101, -73.9954468
MN;15.0;40.7609133;-73.9954698;40.7609133, -73.9954698
MN;10.0;40.7374293;-73.9954714;40.7374293, -73.9954714
MN;15.0;40.7329169;-73.9954717;40.7329169, -73.9954717
MN;19.0;40.7453094;-73.9954853;40.7453094, -73.9954853
MN;13.0;40.7551933;-73.9954882;40.7551933, -73.9954882
MN;18.0;40.7536727;-73.9954919;40.7536727, -73.9954919
MN;7.0;40.7140137;-73.9954946;40.7140137, -73.9954946
MN;7.0;40.7484028;-73.9954959;40.7484028, -73.9954959
BK;9.0;40.6623407;-73.9954981;40.6623407, -73.9954981
MN;18.0;40.7525968;-73.9955064;40.7525968, -73.9955064
MN;12.0;40.7421255;-73.9955071;40.7421255, -73.9955071
MN;9.0;40.7262279;-73.9955082;40.7262279, -73.9955082
MN;41.0;40.7601723;-73.9955167;40.7601723, -73.9955167
MN;12.0;40.7127127;-73.9955308;40.7127127, -73.9955308
MN;15.0;40.7383186;-73.9955326;40.7383186, -73.9955326
MN;12.0;40.744755;-73.9955358;40.744755, -73.9955358
BK;10.0;40.7022387;-73.9955387;40.7022387, -73.9955387
MN;15.0;40.7339956;-73.9955438;40.7339956, -73.9955438
MN;7.0;40.7230275;-73.9955445;40.7230275, -73.9955445
MN;7.0;40.7219626;-73.9955446;40.7219626, -73.9955446
MN;7.0;40.7467834;-73.9955501;40.7467834, -73.9955501
MN;11.0;40.7633946;-73.9955635;40.7633946, -73.9955635
MN;12.0;40.7261374;-73.9955912;40.7261374, -73.9955912
MN;13.0;40.7356095;-73.9955942;40.7356095, -73.9955942
MN;10.0;40.7303341;-73.9955981;40.7303341, -73.9955981
MN;11.0;40.7411072;-73.9956227;40.7411072, -73.9956227
BK;12.0;40.5738706;-73.9956228;40.5738706, -73.9956228
MN;7.0;40.7468163;-73.9956259;40.7468163, -73.9956259
MN;16.0;40.7446205;-73.9956333;40.7446205, -73.9956333
BK;10.0;40.6971417;-73.9956436;40.6971417, -73.9956436
MN;12.0;40.7584733;-73.9956504;40.7584733, -73.9956504
MN;20.0;40.7323542;-73.9956702;40.7323542, -73.9956702
MN;13.0;40.7286735;-73.9956704;40.7286735, -73.9956704
MN;7.0;40.7175106;-73.9956747;40.7175106, -73.9956747
MN;8.0;40.7296918;-73.9956775;40.7296918, -73.9956775
BK;9.0;40.6623023;-73.9956783;40.6623023, -73.9956783
MN;10.0;40.7463552;-73.9956873;40.7463552, -73.9956873
MN;9.0;40.7345418;-73.9956917;40.7345418, -73.9956917
MN;12.0;40.7260193;-73.9956922;40.7260193, -73.9956922
MN;12.0;40.7273999;-73.9957102;40.7273999, -73.9957102
MN;9.0;40.7240651;-73.9957212;40.7240651, -73.9957212
MN;16.0;40.7496434;-73.9957232;40.7496434, -73.9957232
MN;10.0;40.7478429;-73.9957305;40.7478429, -73.9957305
MN;13.0;40.7414531;-73.9957309;40.7414531, -73.9957309
MN;11.Mai;40.7353789;-73.9957457;40.7353789, -73.9957457
MN;9.0;40.7468657;-73.9957486;40.7468657, -73.9957486
MN;15.0;40.7427102;-73.9957561;40.7427102, -73.9957561
MN;8.0;40.7405528;-73.9957634;40.7405528, -73.9957634
MN;15.0;40.7471978;-73.9957666;40.7471978, -73.9957666
MN;11.0;40.7484522;-73.9957774;40.7484522, -73.9957774
MN;8.0;40.7667706;-73.9957871;40.7667706, -73.9957871
MN;11.0;40.762519;-73.9957873;40.762519, -73.9957873
MN;7.0;40.718990;-73.9958153;40.718990, -73.9958153
BK;7.0;40.6793885;-73.9958178;40.6793885, -73.9958178
MN;12.0;40.7419691;-73.9958428;40.7419691, -73.9958428
MN;8.0;40.7223167;-73.9958512;40.7223167, -73.9958512
MN;7.0;40.7298098;-73.9958579;40.7298098, -73.9958579
MN;10.0;40.7448346;-73.9958678;40.7448346, -73.9958678
BK;10.0;40.7015443;-73.9958705;40.7015443, -73.9958705
MN;10.0;40.7412143;-73.9958789;40.7412143, -73.9958789
MN;7.0;40.7138793;-73.9958806;40.7138793, -73.9958806
BK;10.0;40.6941609;-73.9958818;40.6941609, -73.9958818
MN;8.0;40.7212544;-73.9958837;40.7212544, -73.9958837
MN;13.0;40.7294695;-73.9958868;40.7294695, -73.9958868
MN;8.0;40.7171757;-73.9958912;40.7171757, -73.9958912
MN;47.0;40.7585062;-73.9959139;40.7585062, -73.9959139
MN;10.0;40.7376159;-73.9959152;40.7376159, -73.9959152
MN;14.0;40.7619646;-73.9959209;40.7619646, -73.9959209
MN;7.0;40.7472637;-73.9959218;40.7472637, -73.9959218
BK;9.0;40.6962112;-73.9959394;40.6962112, -73.9959394
MN;7.0;40.7602875;-73.9959535;40.7602875, -73.9959535
MN;20.0;40.7374238;-73.9959585;40.7374238, -73.9959585
BK;8.0;40.6954839;-73.9959647;40.6954839, -73.9959647
MN;7.0;40.7461768;-73.9960121;40.7461768, -73.9960121
MN;9.0;40.7431768;-73.9960123;40.7431768, -73.9960123
MN;15.0;40.7334192;-73.9960165;40.7334192, -73.9960165
MN;7.0;40.7298922;-73.9960275;40.7298922, -73.9960275
MN;7.0;40.7232636;-73.9960315;40.7232636, -73.9960315
MN;7.0;40.7191437;-73.9960426;40.7191437, -73.9960426
MN;8.0;40.716926;-73.9960427;40.716926, -73.9960427
MN;7.0;40.7246195;-73.9960531;40.7246195, -73.9960531
MN;9.0;40.7389252;-73.9960558;40.7389252, -73.9960558
MN;9.0;40.7186799;-73.9960607;40.7186799, -73.9960607
MN;14.0;40.7528356;-73.9960695;40.7528356, -73.9960695
BK;10.0;40.6993979;-73.9960798;40.6993979, -73.9960798
MN;8.0;40.7168656;-73.9960824;40.7168656, -73.9960824
BK;7.0;40.6001575;-73.9961001;40.6001575, -73.9961001
BK;10.0;40.6942213;-73.9961018;40.6942213, -73.9961018
MN;9.0;40.7363945;-73.9961029;40.7363945, -73.9961029
MN;10.0;40.7446288;-73.9961132;40.7446288, -73.9961132
MN;11.0;40.7497779;-73.9961274;40.7497779, -73.9961274
MN;7.0;40.7473516;-73.9961347;40.7473516, -73.9961347
BK;7.0;40.6827701;-73.9961385;40.6827701, -73.9961385
MN;7.0;40.7237686;-73.9961433;40.7237686, -73.9961433
MN;9.0;40.7365894;-73.9961715;40.7365894, -73.9961715
MN;7.0;40.7296397;-73.9961827;40.7296397, -73.9961827
MN;7.0;40.7359224;-73.9961859;40.7359224, -73.9961859
MN;7.0;40.7367733;-73.9961895;40.7367733, -73.9961895
MN;27.0;40.7319068;-73.9961934;40.7319068, -73.9961934
BK;8.0;40.6468876;-73.9961982;40.6468876, -73.9961982
MN;8.0;40.7347641;-73.9962004;40.7347641, -73.9962004
MN;13.0;40.7408794;-73.9962145;40.7408794, -73.9962145
MN;7.0;40.7401329;-73.9962326;40.7401329, -73.9962326
MN;7.0;40.7213478;-73.9962409;40.7213478, -73.9962409
BK;7.0;40.6314482;-73.9962459;40.6314482, -73.9962459
MN;45.0;40.7593571;-73.9962857;40.7593571, -73.9962857
MN;7.0;40.7225884;-73.9962913;40.7225884, -73.9962913
MN;11.0;40.7289809;-73.9962946;40.7289809, -73.9962946
MN;21.0;40.7332463;-73.9963088;40.7332463, -73.9963088
MN;7.0;40.7171757;-73.9963205;40.7171757, -73.9963205
MN;7.0;40.7394028;-73.9963301;40.7394028, -73.9963301
MN;9.0;40.7368364;-73.9963446;40.7368364, -73.9963446
BK;14.0;40.5722237;-73.9963573;40.5722237, -73.9963573
MN;11.0;40.7456745;-73.9963586;40.7456745, -73.9963586
MN;8.0;40.7398968;-73.9963697;40.7398968, -73.9963697
MN;35.0;40.7605401;-73.9963794;40.7605401, -73.9963794
MN;12.0;40.7374924;-73.9963915;40.7374924, -73.9963915
MN;17.0;40.7328291;-73.9963918;40.7328291, -73.9963918
MN;15.0;40.7424467;-73.9963949;40.7424467, -73.9963949
MN;7.0;40.726582;-73.9964065;40.726582, -73.9964065
BK;8.0;40.6470139;-73.9964072;40.6470139, -73.9964072
MN;7.0;40.749896;-73.9964125;40.749896, -73.9964125
MN;10.0;40.7356919;-73.9964133;40.7356919, -73.9964133
BK;15.0;40.6896814;-73.9964266;40.6896814, -73.9964266
MN;7.0;40.720840;-73.9964357;40.720840, -73.9964357
MN;7.0;40.7198464;-73.9964394;40.7198464, -73.9964394
MN;7.0;40.7447413;-73.9964525;40.7447413, -73.9964525
MN;9.0;40.7368858;-73.9964601;40.7368858, -73.9964601
MN;12.0;40.7414586;-73.9964671;40.7414586, -73.9964671
MN;18.0;40.7441045;-73.9964706;40.7441045, -73.9964706
MN;7.0;40.7184768;-73.9964755;40.7184768, -73.9964755
MN;7.0;40.7137311;-73.9964938;40.7137311, -73.9964938
BK;12.0;40.697375;-73.9964947;40.697375, -73.9964947
MN;9.0;40.7365592;-73.9964962;40.7365592, -73.9964962
MN;51.0;40.7587587;-73.9964987;40.7587587, -73.9964987
MN;26.0;40.7539335;-73.9965133;40.7539335, -73.9965133
MN;12.0;40.7546526;-73.9965133;40.7546526, -73.9965133
MN;7.0;40.7410112;-73.9965321;40.7410112, -73.9965321
MN;10.0;40.7325546;-73.9965325;40.7325546, -73.9965325
MN;7.0;40.7504284;-73.9965568;40.7504284, -73.9965568
MN;15.0;40.7240047;-73.9965582;40.7240047, -73.9965582
MN;8.0;40.750766;-73.9965677;40.750766, -73.9965677
BK;7.0;40.5997047;-73.9965682;40.5997047, -73.9965682
MN;7.0;40.7395043;-73.9965682;40.7395043, -73.9965682
MN;31.0;40.7622089;-73.9965815;40.7622089, -73.9965815
MN;14.0;40.7614019;-73.9965888;40.7614019, -73.9965888
BK;9.0;40.5948683;-73.9965937;40.5948683, -73.9965937
MN;12.0;40.7249352;-73.9965978;40.7249352, -73.9965978
MN;7.0;40.7410606;-73.9966078;40.7410606, -73.9966078
MN;7.0;40.741519;-73.9966114;40.741519, -73.9966114
MN;9.0;40.7174722;-73.9966163;40.7174722, -73.9966163
MN;21.0;40.7472089;-73.9966292;40.7472089, -73.9966292
MN;7.0;40.7206643;-73.9966341;40.7206643, -73.9966341
MN;7.0;40.7565712;-73.9966359;40.7565712, -73.9966359
MN;7.0;40.7201813;-73.9966378;40.7201813, -73.9966378
MN;11.0;40.7562528;-73.9966396;40.7562528, -73.9966396
BK;11.0;40.6982726;-73.9966497;40.6982726, -73.9966497
BK;8.0;40.6952067;-73.9966498;40.6952067, -73.9966498
MN;17.0;40.7361338;-73.9966658;40.7361338, -73.9966658
MN;10.0;40.7262609;-73.9966735;40.7262609, -73.9966735
MN;12.0;40.7225966;-73.9966773;40.7225966, -73.9966773
BK;19.0;40.5738294;-73.9966847;40.5738294, -73.9966847
BK;7.0;40.6030341;-73.9966977;40.6030341, -73.9966977
MN;12.0;40.7247979;-73.9967061;40.7247979, -73.9967061
MN;7.0;40.713915;-73.9967066;40.713915, -73.9967066
MN;8.0;40.7349782;-73.9967092;40.7349782, -73.9967092
BK;7.0;40.6969221;-73.9967147;40.6969221, -73.9967147
MN;06.Mai;40.7218885;-73.9967171;40.7218885, -73.9967171
MN;7.0;40.7132864;-73.9967175;40.7132864, -73.9967175
MN;7.0;40.7189132;-73.9967244;40.7189132, -73.9967244
MN;11.0;40.7408136;-73.9967378;40.7408136, -73.9967378
MN;17.0;40.7358346;-73.9967452;40.7358346, -73.9967452
MN;8.0;40.7448703;-73.9967556;40.7448703, -73.9967556
MN;12.0;40.7261621;-73.9967565;40.7261621, -73.9967565
MN;14.0;40.750519;-73.9967734;40.750519, -73.9967734
MN;12.0;40.7467917;-73.9967772;40.7467917, -73.9967772
MN;7.0;40.7199589;-73.9967785;40.7199589, -73.9967785
MN;14.0;40.7431027;-73.9967846;40.7431027, -73.9967846
MN;9.0;40.7326727;-73.9967851;40.7326727, -73.9967851
MN;7.0;40.7219489;-73.9967856;40.7219489, -73.9967856
MN;12.0;40.7368392;-73.9967921;40.7368392, -73.9967921
MN;7.0;40.720044;-73.9967929;40.720044, -73.9967929
MN;7.0;40.7173048;-73.9967966;40.7173048, -73.9967966
MN;7.0;40.719399;-73.9968001;40.719399, -73.9968001
MN;12.0;40.7465062;-73.9968025;40.7465062, -73.9968025
MN;7.0;40.7198931;-73.9968109;40.7198931, -73.9968109
MN;22.0;40.7159928;-73.9968292;40.7159928, -73.9968292
MN;8.0;40.7508868;-73.9968492;40.7508868, -73.9968492
MN;14.0;40.7362216;-73.9968751;40.7362216, -73.9968751
MN;12.0;40.7443104;-73.9968892;40.7443104, -73.9968892
MN;12.0;40.7245976;-73.9968937;40.7245976, -73.9968937
MN;13.0;40.749992;-73.9969033;40.749992, -73.9969033
MN;7.0;40.744939;-73.9969144;40.744939, -73.9969144
MN;9.0;40.7606609;-73.9969209;40.7606609, -73.9969209
BK;13.0;40.6965845;-73.9969347;40.6965845, -73.9969347
MN;7.0;40.7189846;-73.9969373;40.7189846, -73.9969373
MN;13.0;40.7377175;-73.9969436;40.7377175, -73.9969436
MN;7.0;40.7175628;-73.9969554;40.7175628, -73.9969554
MN;12.0;40.722001;-73.9969588;40.722001, -73.9969588
MN;7.0;40.7132123;-73.9969592;40.7132123, -73.9969592
MN;7.0;40.7235765;-73.9969659;40.7235765, -73.9969659
MN;7.0;40.7170221;-73.9969698;40.7170221, -73.9969698
MN;7.0;40.7409179;-73.9969723;40.7409179, -73.9969723
MN;7.0;40.7615145;-73.9969822;40.7615145, -73.9969822
MN;9.0;40.7258904;-73.9969874;40.7258904, -73.9969874
MN;13.0;40.7559152;-73.9969897;40.7559152, -73.9969897
BK;10.0;40.695300;-73.9969924;40.695300, -73.9969924
MN;11.0;40.7506124;-73.9969935;40.7506124, -73.9969935
BK;12.0;40.6957666;-73.9970032;40.6957666, -73.9970032
MN;7.0;40.7133166;-73.9970169;40.7133166, -73.9970169
BK;12.0;40.6960658;-73.9970176;40.6960658, -73.9970176
MN;12.0;40.7244329;-73.9970344;40.7244329, -73.9970344
MN;7.0;40.7529454;-73.9970367;40.7529454, -73.9970367
MN;9.0;40.740476;-73.9970409;40.740476, -73.9970409
BK;31.0;40.6903429;-73.9970612;40.6903429, -73.9970612
MN;20.0;40.7319975;-73.9970665;40.7319975, -73.9970665
MN;7.0;40.723453;-73.9970669;40.723453, -73.9970669
BK;8.0;40.6310063;-73.9970782;40.6310063, -73.9970782
MN;13.0;40.7541366;-73.9970836;40.7541366, -73.9970836
MN;23.0;40.7566233;-73.9970871;40.7566233, -73.9970871
MN;9.0;40.7599939;-73.9970942;40.7599939, -73.9970942
MN;22.0;40.7609408;-73.9970978;40.7609408, -73.9970978
MN;7.0;40.7532912;-73.9971017;40.7532912, -73.9971017
BK;23.0;40.5952883;-73.9971122;40.5952883, -73.9971122
MN;12.0;40.7293899;-73.9971316;40.7293899, -73.9971316
MN;12.0;40.740992;-73.9971492;40.740992, -73.9971492
MN;9.0;40.7351676;-73.9971566;40.7351676, -73.9971566
MN;9.0;40.7397541;-73.9971636;40.7397541, -73.9971636
MN;8.0;40.7154301;-73.9971719;40.7154301, -73.9971719
MN;17.0;40.7280752;-73.9971966;40.7280752, -73.9971966
MN;12.0;40.7242353;-73.9971968;40.7242353, -73.9971968
MN;06.Mai;40.7201785;-73.9972005;40.7201785, -73.9972005
BK;7.0;40.6893329;-73.9972199;40.6893329, -73.9972199
MN;11.0;40.7390103;-73.9972358;40.7390103, -73.9972358
MN;10.0;40.7398008;-73.9972791;40.7398008, -73.9972791
MN;11.0;40.7210459;-73.9972799;40.7210459, -73.9972799
MN;8.0;40.7354037;-73.9972901;40.7354037, -73.9972901
MN;8.0;40.7610232;-73.9972927;40.7610232, -73.9972927
MN;8.0;40.7405364;-73.9973188;40.7405364, -73.9973188
MN;7.0;40.7181611;-73.9973197;40.7181611, -73.9973197
MN;13.0;40.761660;-73.9973215;40.761660, -73.9973215
MN;16.0;40.7510872;-73.9973256;40.7510872, -73.9973256
MN;9.0;40.7347587;-73.9973371;40.7347587, -73.9973371
MN;8.0;40.7627194;-73.9973432;40.7627194, -73.9973432
MN;16.0;40.7360926;-73.9973586;40.7360926, -73.9973586
MN;15.0;40.7552674;-73.9973615;40.7552674, -73.9973615
MN;8.0;40.7445163;-73.9973727;40.7445163, -73.9973727
BK;9.0;40.6388262;-73.9973733;40.6388262, -73.9973733
MN;10.0;40.7398447;-73.9973802;40.7398447, -73.9973802
MN;12.0;40.7253991;-73.9973988;40.7253991, -73.9973988
